2024-04-12 21:58:11,775 INFO    StreamThr :77458 [internal.py:wandb_internal():86] W&B internal server running at pid: 77458, started at: 2024-04-12 21:58:11.774828
2024-04-12 21:58:11,776 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: status
2024-04-12 21:58:11,778 INFO    WriterThread:77458 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215811-pqssreuo/run-pqssreuo.wandb
2024-04-12 21:58:11,778 DEBUG   SenderThread:77458 [sender.py:send():379] send: header
2024-04-12 21:58:11,800 DEBUG   SenderThread:77458 [sender.py:send():379] send: run
2024-04-12 21:58:12,011 INFO    SenderThread:77458 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215811-pqssreuo/files
2024-04-12 21:58:12,011 INFO    SenderThread:77458 [sender.py:_start_run_threads():1124] run started: pqssreuo with start time 1712973491.77567
2024-04-12 21:58:12,018 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 21:58:12,018 DEBUG   SenderThread:77458 [sender.py:send_request():406] send_request: check_version
2024-04-12 21:58:12,067 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 21:58:12,074 DEBUG   HandlerThread:77458 [system_info.py:__init__():26] System info init
2024-04-12 21:58:12,074 DEBUG   HandlerThread:77458 [system_info.py:__init__():41] System info init done
2024-04-12 21:58:12,074 INFO    HandlerThread:77458 [system_monitor.py:start():194] Starting system monitor
2024-04-12 21:58:12,075 INFO    SystemMonitor:77458 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 21:58:12,075 INFO    HandlerThread:77458 [system_monitor.py:probe():214] Collecting system info
2024-04-12 21:58:12,075 INFO    SystemMonitor:77458 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 21:58:12,075 DEBUG   HandlerThread:77458 [system_info.py:probe():150] Probing system
2024-04-12 21:58:12,076 INFO    SystemMonitor:77458 [interfaces.py:start():190] Started disk monitoring
2024-04-12 21:58:12,076 INFO    SystemMonitor:77458 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-12 21:58:12,103 INFO    SystemMonitor:77458 [interfaces.py:start():190] Started memory monitoring
2024-04-12 21:58:12,103 INFO    SystemMonitor:77458 [interfaces.py:start():190] Started network monitoring
2024-04-12 21:58:12,108 DEBUG   HandlerThread:77458 [system_info.py:_probe_git():135] Probing git
2024-04-12 21:58:12,135 DEBUG   HandlerThread:77458 [system_info.py:_probe_git():143] Probing git done
2024-04-12 21:58:12,135 DEBUG   HandlerThread:77458 [system_info.py:probe():198] Probing system done
2024-04-12 21:58:12,135 DEBUG   HandlerThread:77458 [system_monitor.py:probe():223] {'os': 'macOS-14.4-arm64-arm-64bit', 'python': '3.10.13', 'heartbeatAt': '2024-04-13T01:58:12.076002', 'startedAt': '2024-04-13T01:58:11.770488', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/ming/Courses/5180/project/dqn-breakout/main.py', 'codePathLocal': 'main.py', 'codePath': 'project/dqn-breakout/main.py', 'git': {'remote': 'git@github.com:CMvvvt/CS5180-RL.git', 'commit': '0fc933208f21ddc09a7dc0bf048ea34eff5d693d'}, 'email': '452000761@qq.com', 'root': '/Users/ming/Courses/5180', 'host': 'Mings-MacBook-Pro.local', 'username': 'ming', 'executable': '/Users/ming/.pyenv/versions/3.10.13/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 460.4317207336426, 'used': 10.113151550292969}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2024-04-12 21:58:12,135 INFO    HandlerThread:77458 [system_monitor.py:probe():224] Finished collecting system info
2024-04-12 21:58:12,135 INFO    HandlerThread:77458 [system_monitor.py:probe():227] Publishing system info
2024-04-12 21:58:12,136 INFO    HandlerThread:77458 [system_monitor.py:probe():229] Finished publishing system info
2024-04-12 21:58:12,138 DEBUG   SenderThread:77458 [sender.py:send():379] send: files
2024-04-12 21:58:12,138 INFO    SenderThread:77458 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-12 21:58:12,241 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: python_packages
2024-04-12 21:58:12,241 DEBUG   SenderThread:77458 [sender.py:send_request():406] send_request: python_packages
2024-04-12 21:58:12,241 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: stop_status
2024-04-12 21:58:12,242 DEBUG   SenderThread:77458 [sender.py:send_request():406] send_request: stop_status
2024-04-12 21:58:12,242 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-12 21:58:12,382 DEBUG   SenderThread:77458 [sender.py:send():379] send: telemetry
2024-04-12 21:58:12,383 DEBUG   SenderThread:77458 [sender.py:send():379] send: exit
2024-04-12 21:58:12,383 INFO    SenderThread:77458 [sender.py:send_exit():586] handling exit code: 1
2024-04-12 21:58:12,383 INFO    SenderThread:77458 [sender.py:send_exit():588] handling runtime: 0
2024-04-12 21:58:12,383 INFO    SenderThread:77458 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-12 21:58:12,383 INFO    SenderThread:77458 [sender.py:send_exit():594] send defer
2024-04-12 21:58:12,383 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:58:12,384 INFO    HandlerThread:77458 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-12 21:58:12,384 DEBUG   SenderThread:77458 [sender.py:send_request():406] send_request: defer
2024-04-12 21:58:12,384 INFO    SenderThread:77458 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-12 21:58:12,384 INFO    SenderThread:77458 [sender.py:transition_state():614] send defer: 1
2024-04-12 21:58:12,384 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:58:12,384 INFO    HandlerThread:77458 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-12 21:58:12,384 DEBUG   SenderThread:77458 [sender.py:send_request():406] send_request: defer
2024-04-12 21:58:12,384 INFO    SenderThread:77458 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-12 21:58:12,384 INFO    SenderThread:77458 [sender.py:transition_state():614] send defer: 2
2024-04-12 21:58:12,384 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:58:12,384 INFO    HandlerThread:77458 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-12 21:58:12,384 INFO    HandlerThread:77458 [system_monitor.py:finish():203] Stopping system monitor
2024-04-12 21:58:12,384 INFO    HandlerThread:77458 [interfaces.py:finish():202] Joined cpu monitor
2024-04-12 21:58:12,384 DEBUG   SystemMonitor:77458 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-12 21:58:12,384 DEBUG   SystemMonitor:77458 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-12 21:58:12,384 DEBUG   SystemMonitor:77458 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-12 21:58:12,385 INFO    HandlerThread:77458 [interfaces.py:finish():202] Joined disk monitor
2024-04-12 21:58:12,637 INFO    wandb-upload_0:77458 [upload_job.py:push():131] Uploaded file /var/folders/08/bx4bvkt15576qc27ylsr4j5w0000gn/T/tmpgn6a6w16wandb/e5ojxxu4-wandb-metadata.json
2024-04-12 21:58:13,015 INFO    Thread-12 :77458 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215811-pqssreuo/files/wandb-summary.json
2024-04-12 21:58:13,016 INFO    Thread-12 :77458 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215811-pqssreuo/files/requirements.txt
2024-04-12 21:58:13,016 INFO    Thread-12 :77458 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215811-pqssreuo/files/output.log
2024-04-12 21:58:13,016 INFO    Thread-12 :77458 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215811-pqssreuo/files/wandb-metadata.json
2024-04-12 21:58:13,110 INFO    HandlerThread:77458 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-12 21:58:13,110 INFO    HandlerThread:77458 [interfaces.py:finish():202] Joined memory monitor
2024-04-12 21:58:13,110 INFO    HandlerThread:77458 [interfaces.py:finish():202] Joined network monitor
2024-04-12 21:58:13,110 DEBUG   SenderThread:77458 [sender.py:send_request():406] send_request: defer
2024-04-12 21:58:13,110 INFO    SenderThread:77458 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-12 21:58:13,110 INFO    SenderThread:77458 [sender.py:transition_state():614] send defer: 3
2024-04-12 21:58:13,110 DEBUG   SenderThread:77458 [sender.py:send():379] send: telemetry
2024-04-12 21:58:13,110 DEBUG   HandlerThread:77458 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:58:13,110 INFO    HandlerThread:77458 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-12 21:58:13,110 DEBUG   SenderThread:77458 [sender.py:send():379] send: stats
