2024-04-12 23:53:36,716 INFO    StreamThr :87600 [internal.py:wandb_internal():86] W&B internal server running at pid: 87600, started at: 2024-04-12 23:53:36.716112
2024-04-12 23:53:36,717 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: status
2024-04-12 23:53:36,718 INFO    WriterThread:87600 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_235336-g55svdq2/run-g55svdq2.wandb
2024-04-12 23:53:36,719 DEBUG   SenderThread:87600 [sender.py:send():379] send: header
2024-04-12 23:53:36,739 DEBUG   SenderThread:87600 [sender.py:send():379] send: run
2024-04-12 23:53:36,941 INFO    SenderThread:87600 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_235336-g55svdq2/files
2024-04-12 23:53:36,941 INFO    SenderThread:87600 [sender.py:_start_run_threads():1124] run started: g55svdq2 with start time 1712980416.716125
2024-04-12 23:53:36,949 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 23:53:36,950 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: check_version
2024-04-12 23:53:36,997 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 23:53:37,003 DEBUG   HandlerThread:87600 [system_info.py:__init__():26] System info init
2024-04-12 23:53:37,003 DEBUG   HandlerThread:87600 [system_info.py:__init__():41] System info init done
2024-04-12 23:53:37,003 INFO    HandlerThread:87600 [system_monitor.py:start():194] Starting system monitor
2024-04-12 23:53:37,003 INFO    SystemMonitor:87600 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 23:53:37,003 INFO    HandlerThread:87600 [system_monitor.py:probe():214] Collecting system info
2024-04-12 23:53:37,003 INFO    SystemMonitor:87600 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 23:53:37,004 DEBUG   HandlerThread:87600 [system_info.py:probe():150] Probing system
2024-04-12 23:53:37,004 INFO    SystemMonitor:87600 [interfaces.py:start():190] Started disk monitoring
2024-04-12 23:53:37,005 INFO    SystemMonitor:87600 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-12 23:53:37,027 INFO    SystemMonitor:87600 [interfaces.py:start():190] Started memory monitoring
2024-04-12 23:53:37,027 INFO    SystemMonitor:87600 [interfaces.py:start():190] Started network monitoring
2024-04-12 23:53:37,032 DEBUG   HandlerThread:87600 [system_info.py:_probe_git():135] Probing git
2024-04-12 23:53:37,053 DEBUG   HandlerThread:87600 [system_info.py:_probe_git():143] Probing git done
2024-04-12 23:53:37,054 DEBUG   HandlerThread:87600 [system_info.py:probe():198] Probing system done
2024-04-12 23:53:37,054 DEBUG   HandlerThread:87600 [system_monitor.py:probe():223] {'os': 'macOS-14.4-arm64-arm-64bit', 'python': '3.10.13', 'heartbeatAt': '2024-04-13T03:53:37.004178', 'startedAt': '2024-04-13T03:53:36.712144', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/ming/Courses/5180/project/dqn-breakout/main.py', 'codePathLocal': 'main.py', 'codePath': 'project/dqn-breakout/main.py', 'git': {'remote': 'git@github.com:CMvvvt/CS5180-RL.git', 'commit': '0fc933208f21ddc09a7dc0bf048ea34eff5d693d'}, 'email': '452000761@qq.com', 'root': '/Users/ming/Courses/5180', 'host': 'Mings-MacBook-Pro.local', 'username': 'ming', 'executable': '/Users/ming/.pyenv/versions/3.10.13/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 460.4317207336426, 'used': 10.113151550292969}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2024-04-12 23:53:37,054 INFO    HandlerThread:87600 [system_monitor.py:probe():224] Finished collecting system info
2024-04-12 23:53:37,054 INFO    HandlerThread:87600 [system_monitor.py:probe():227] Publishing system info
2024-04-12 23:53:37,054 INFO    HandlerThread:87600 [system_monitor.py:probe():229] Finished publishing system info
2024-04-12 23:53:37,056 DEBUG   SenderThread:87600 [sender.py:send():379] send: files
2024-04-12 23:53:37,056 INFO    SenderThread:87600 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-12 23:53:37,126 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: python_packages
2024-04-12 23:53:37,126 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: python_packages
2024-04-12 23:53:37,127 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: stop_status
2024-04-12 23:53:37,127 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: stop_status
2024-04-12 23:53:37,128 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-12 23:53:37,302 DEBUG   SenderThread:87600 [sender.py:send():379] send: telemetry
2024-04-12 23:53:37,386 INFO    wandb-upload_0:87600 [upload_job.py:push():131] Uploaded file /var/folders/08/bx4bvkt15576qc27ylsr4j5w0000gn/T/tmpwwr5ifn4wandb/h16kll71-wandb-metadata.json
2024-04-12 23:53:37,657 DEBUG   SenderThread:87600 [sender.py:send():379] send: exit
2024-04-12 23:53:37,657 INFO    SenderThread:87600 [sender.py:send_exit():586] handling exit code: 1
2024-04-12 23:53:37,657 INFO    SenderThread:87600 [sender.py:send_exit():588] handling runtime: 0
2024-04-12 23:53:37,657 INFO    SenderThread:87600 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-12 23:53:37,657 INFO    SenderThread:87600 [sender.py:send_exit():594] send defer
2024-04-12 23:53:37,657 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: defer
2024-04-12 23:53:37,657 INFO    HandlerThread:87600 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-12 23:53:37,658 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: defer
2024-04-12 23:53:37,658 INFO    SenderThread:87600 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-12 23:53:37,658 INFO    SenderThread:87600 [sender.py:transition_state():614] send defer: 1
2024-04-12 23:53:37,658 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: defer
2024-04-12 23:53:37,658 INFO    HandlerThread:87600 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-12 23:53:37,658 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: defer
2024-04-12 23:53:37,658 INFO    SenderThread:87600 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-12 23:53:37,658 INFO    SenderThread:87600 [sender.py:transition_state():614] send defer: 2
2024-04-12 23:53:37,658 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: defer
2024-04-12 23:53:37,658 INFO    HandlerThread:87600 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-12 23:53:37,658 INFO    HandlerThread:87600 [system_monitor.py:finish():203] Stopping system monitor
2024-04-12 23:53:37,658 INFO    HandlerThread:87600 [interfaces.py:finish():202] Joined cpu monitor
2024-04-12 23:53:37,658 DEBUG   SystemMonitor:87600 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-12 23:53:37,658 DEBUG   SystemMonitor:87600 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-12 23:53:37,658 DEBUG   SystemMonitor:87600 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-12 23:53:37,658 INFO    HandlerThread:87600 [interfaces.py:finish():202] Joined disk monitor
2024-04-12 23:53:37,860 INFO    HandlerThread:87600 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-12 23:53:37,860 INFO    HandlerThread:87600 [interfaces.py:finish():202] Joined memory monitor
2024-04-12 23:53:37,860 INFO    HandlerThread:87600 [interfaces.py:finish():202] Joined network monitor
2024-04-12 23:53:37,860 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: defer
2024-04-12 23:53:37,860 INFO    SenderThread:87600 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-12 23:53:37,860 INFO    SenderThread:87600 [sender.py:transition_state():614] send defer: 3
2024-04-12 23:53:37,860 DEBUG   SenderThread:87600 [sender.py:send():379] send: telemetry
2024-04-12 23:53:37,860 DEBUG   SenderThread:87600 [sender.py:send():379] send: stats
2024-04-12 23:53:37,860 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: defer
2024-04-12 23:53:37,861 INFO    HandlerThread:87600 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-12 23:53:37,861 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: defer
2024-04-12 23:53:37,861 INFO    SenderThread:87600 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-12 23:53:37,861 INFO    SenderThread:87600 [sender.py:transition_state():614] send defer: 4
2024-04-12 23:53:37,861 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: defer
2024-04-12 23:53:37,861 INFO    HandlerThread:87600 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-12 23:53:37,861 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: defer
2024-04-12 23:53:37,861 INFO    SenderThread:87600 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-12 23:53:37,861 INFO    SenderThread:87600 [sender.py:transition_state():614] send defer: 5
2024-04-12 23:53:37,861 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: defer
2024-04-12 23:53:37,861 INFO    HandlerThread:87600 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-12 23:53:37,861 DEBUG   SenderThread:87600 [sender.py:send():379] send: summary
2024-04-12 23:53:37,861 INFO    SenderThread:87600 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-12 23:53:37,861 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: defer
2024-04-12 23:53:37,861 INFO    SenderThread:87600 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-12 23:53:37,861 INFO    SenderThread:87600 [sender.py:transition_state():614] send defer: 6
2024-04-12 23:53:37,861 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: defer
2024-04-12 23:53:37,861 INFO    HandlerThread:87600 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-12 23:53:37,861 DEBUG   SenderThread:87600 [sender.py:send_request():406] send_request: defer
2024-04-12 23:53:37,861 INFO    SenderThread:87600 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-12 23:53:37,863 DEBUG   HandlerThread:87600 [handler.py:handle_request():146] handle_request: status_report
