2024-04-12 22:00:30,464 INFO    StreamThr :79716 [internal.py:wandb_internal():86] W&B internal server running at pid: 79716, started at: 2024-04-12 22:00:30.463978
2024-04-12 22:00:30,465 DEBUG   HandlerThread:79716 [handler.py:handle_request():146] handle_request: status
2024-04-12 22:00:30,467 INFO    WriterThread:79716 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_220030-dyqtidfi/run-dyqtidfi.wandb
2024-04-12 22:00:30,467 DEBUG   SenderThread:79716 [sender.py:send():379] send: header
2024-04-12 22:00:30,486 DEBUG   SenderThread:79716 [sender.py:send():379] send: run
2024-04-12 22:00:30,731 INFO    SenderThread:79716 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_220030-dyqtidfi/files
2024-04-12 22:00:30,731 INFO    SenderThread:79716 [sender.py:_start_run_threads():1124] run started: dyqtidfi with start time 1712973630.465148
2024-04-12 22:00:30,739 DEBUG   HandlerThread:79716 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 22:00:30,739 DEBUG   SenderThread:79716 [sender.py:send_request():406] send_request: check_version
2024-04-12 22:00:30,797 DEBUG   HandlerThread:79716 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 22:00:30,806 DEBUG   HandlerThread:79716 [system_info.py:__init__():26] System info init
2024-04-12 22:00:30,807 DEBUG   HandlerThread:79716 [system_info.py:__init__():41] System info init done
2024-04-12 22:00:30,807 INFO    HandlerThread:79716 [system_monitor.py:start():194] Starting system monitor
2024-04-12 22:00:30,807 INFO    SystemMonitor:79716 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 22:00:30,807 INFO    HandlerThread:79716 [system_monitor.py:probe():214] Collecting system info
2024-04-12 22:00:30,808 DEBUG   HandlerThread:79716 [system_info.py:probe():150] Probing system
2024-04-12 22:00:30,808 INFO    SystemMonitor:79716 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 22:00:30,811 INFO    SystemMonitor:79716 [interfaces.py:start():190] Started disk monitoring
