2024-04-13 21:24:05,935 INFO    StreamThr :9165 [internal.py:wandb_internal():86] W&B internal server running at pid: 9165, started at: 2024-04-13 21:24:05.935100
2024-04-13 21:24:05,936 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: status
2024-04-13 21:24:05,937 INFO    WriterThread:9165 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_212405-3guvgitu/run-3guvgitu.wandb
2024-04-13 21:24:05,938 DEBUG   SenderThread:9165 [sender.py:send():379] send: header
2024-04-13 21:24:05,959 DEBUG   SenderThread:9165 [sender.py:send():379] send: run
2024-04-13 21:24:06,190 INFO    SenderThread:9165 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_212405-3guvgitu/files
2024-04-13 21:24:06,190 INFO    SenderThread:9165 [sender.py:_start_run_threads():1124] run started: 3guvgitu with start time 1713057845.935499
2024-04-13 21:24:06,198 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: check_version
2024-04-13 21:24:06,198 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: check_version
2024-04-13 21:24:06,245 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: run_start
2024-04-13 21:24:06,250 DEBUG   HandlerThread:9165 [system_info.py:__init__():26] System info init
2024-04-13 21:24:06,250 DEBUG   HandlerThread:9165 [system_info.py:__init__():41] System info init done
2024-04-13 21:24:06,250 INFO    HandlerThread:9165 [system_monitor.py:start():194] Starting system monitor
2024-04-13 21:24:06,251 INFO    SystemMonitor:9165 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-13 21:24:06,251 INFO    HandlerThread:9165 [system_monitor.py:probe():214] Collecting system info
2024-04-13 21:24:06,251 INFO    SystemMonitor:9165 [interfaces.py:start():190] Started cpu monitoring
2024-04-13 21:24:06,251 DEBUG   HandlerThread:9165 [system_info.py:probe():150] Probing system
2024-04-13 21:24:06,251 INFO    SystemMonitor:9165 [interfaces.py:start():190] Started disk monitoring
2024-04-13 21:24:06,252 INFO    SystemMonitor:9165 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-13 21:24:06,273 INFO    SystemMonitor:9165 [interfaces.py:start():190] Started memory monitoring
2024-04-13 21:24:06,274 INFO    SystemMonitor:9165 [interfaces.py:start():190] Started network monitoring
2024-04-13 21:24:06,278 DEBUG   HandlerThread:9165 [system_info.py:_probe_git():135] Probing git
2024-04-13 21:24:06,300 DEBUG   HandlerThread:9165 [system_info.py:_probe_git():143] Probing git done
2024-04-13 21:24:06,300 DEBUG   HandlerThread:9165 [system_info.py:probe():198] Probing system done
2024-04-13 21:24:06,301 DEBUG   HandlerThread:9165 [system_monitor.py:probe():223] {'os': 'macOS-14.4-arm64-arm-64bit', 'python': '3.10.13', 'heartbeatAt': '2024-04-14T01:24:06.251838', 'startedAt': '2024-04-14T01:24:05.618426', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/ming/Courses/5180/project/dqn-breakout/main.py', 'codePathLocal': 'main.py', 'codePath': 'project/dqn-breakout/main.py', 'git': {'remote': 'git@github.com:CMvvvt/CS5180-RL.git', 'commit': '0fc933208f21ddc09a7dc0bf048ea34eff5d693d'}, 'email': '452000761@qq.com', 'root': '/Users/ming/Courses/5180', 'host': 'Mings-MacBook-Pro.local', 'username': 'ming', 'executable': '/Users/ming/.pyenv/versions/3.10.13/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 460.4317207336426, 'used': 10.113151550292969}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2024-04-13 21:24:06,301 INFO    HandlerThread:9165 [system_monitor.py:probe():224] Finished collecting system info
2024-04-13 21:24:06,301 INFO    HandlerThread:9165 [system_monitor.py:probe():227] Publishing system info
2024-04-13 21:24:06,301 INFO    HandlerThread:9165 [system_monitor.py:probe():229] Finished publishing system info
2024-04-13 21:24:06,303 DEBUG   SenderThread:9165 [sender.py:send():379] send: files
2024-04-13 21:24:06,304 INFO    SenderThread:9165 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-13 21:24:06,402 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: python_packages
2024-04-13 21:24:06,402 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: python_packages
2024-04-13 21:24:06,403 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: stop_status
2024-04-13 21:24:06,403 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-13 21:24:06,403 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: stop_status
2024-04-13 21:24:06,604 DEBUG   SenderThread:9165 [sender.py:send():379] send: telemetry
2024-04-13 21:24:06,610 INFO    wandb-upload_0:9165 [upload_job.py:push():131] Uploaded file /var/folders/08/bx4bvkt15576qc27ylsr4j5w0000gn/T/tmp_5z679fewandb/ebfkegyk-wandb-metadata.json
2024-04-13 21:24:07,196 INFO    Thread-12 :9165 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_212405-3guvgitu/files/wandb-metadata.json
2024-04-13 21:24:07,197 INFO    Thread-12 :9165 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_212405-3guvgitu/files/requirements.txt
2024-04-13 21:24:07,197 INFO    Thread-12 :9165 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_212405-3guvgitu/files/output.log
2024-04-13 21:24:09,202 INFO    Thread-12 :9165 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_212405-3guvgitu/files/output.log
2024-04-13 21:24:11,001 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 21:24:11,213 INFO    Thread-12 :9165 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_212405-3guvgitu/files/output.log
2024-04-13 21:24:11,728 DEBUG   SenderThread:9165 [sender.py:send():379] send: exit
2024-04-13 21:24:11,728 INFO    SenderThread:9165 [sender.py:send_exit():586] handling exit code: 255
2024-04-13 21:24:11,728 INFO    SenderThread:9165 [sender.py:send_exit():588] handling runtime: 5
2024-04-13 21:24:11,728 INFO    SenderThread:9165 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 21:24:11,729 INFO    SenderThread:9165 [sender.py:send_exit():594] send defer
2024-04-13 21:24:11,729 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:24:11,729 INFO    HandlerThread:9165 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-13 21:24:11,729 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: defer
2024-04-13 21:24:11,729 INFO    SenderThread:9165 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-13 21:24:11,729 INFO    SenderThread:9165 [sender.py:transition_state():614] send defer: 1
2024-04-13 21:24:11,729 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:24:11,729 INFO    HandlerThread:9165 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-13 21:24:11,729 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: defer
2024-04-13 21:24:11,729 INFO    SenderThread:9165 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-13 21:24:11,729 INFO    SenderThread:9165 [sender.py:transition_state():614] send defer: 2
2024-04-13 21:24:11,729 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:24:11,729 INFO    HandlerThread:9165 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-13 21:24:11,729 INFO    HandlerThread:9165 [system_monitor.py:finish():203] Stopping system monitor
2024-04-13 21:24:11,729 DEBUG   SystemMonitor:9165 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-13 21:24:11,730 INFO    HandlerThread:9165 [interfaces.py:finish():202] Joined cpu monitor
2024-04-13 21:24:11,730 DEBUG   SystemMonitor:9165 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-13 21:24:11,730 INFO    HandlerThread:9165 [interfaces.py:finish():202] Joined disk monitor
2024-04-13 21:24:11,730 DEBUG   SystemMonitor:9165 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-13 21:24:11,730 INFO    HandlerThread:9165 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-13 21:24:11,731 INFO    HandlerThread:9165 [interfaces.py:finish():202] Joined memory monitor
2024-04-13 21:24:11,731 INFO    HandlerThread:9165 [interfaces.py:finish():202] Joined network monitor
2024-04-13 21:24:11,731 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: defer
2024-04-13 21:24:11,731 INFO    SenderThread:9165 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-13 21:24:11,731 INFO    SenderThread:9165 [sender.py:transition_state():614] send defer: 3
2024-04-13 21:24:11,731 DEBUG   SenderThread:9165 [sender.py:send():379] send: telemetry
2024-04-13 21:24:11,731 DEBUG   SenderThread:9165 [sender.py:send():379] send: stats
2024-04-13 21:24:11,731 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:24:11,731 INFO    HandlerThread:9165 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-13 21:24:11,732 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: defer
2024-04-13 21:24:11,732 INFO    SenderThread:9165 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-13 21:24:11,732 INFO    SenderThread:9165 [sender.py:transition_state():614] send defer: 4
2024-04-13 21:24:11,732 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:24:11,732 INFO    HandlerThread:9165 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-13 21:24:11,732 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: defer
2024-04-13 21:24:11,732 INFO    SenderThread:9165 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-13 21:24:11,732 INFO    SenderThread:9165 [sender.py:transition_state():614] send defer: 5
2024-04-13 21:24:11,732 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:24:11,732 INFO    HandlerThread:9165 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-13 21:24:11,732 DEBUG   SenderThread:9165 [sender.py:send():379] send: summary
2024-04-13 21:24:11,732 INFO    SenderThread:9165 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 21:24:11,733 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: defer
2024-04-13 21:24:11,733 INFO    SenderThread:9165 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-13 21:24:11,733 INFO    SenderThread:9165 [sender.py:transition_state():614] send defer: 6
2024-04-13 21:24:11,733 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:24:11,733 INFO    HandlerThread:9165 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-13 21:24:11,733 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: defer
2024-04-13 21:24:11,733 INFO    SenderThread:9165 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-13 21:24:11,735 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 21:24:11,808 INFO    SenderThread:9165 [sender.py:transition_state():614] send defer: 7
2024-04-13 21:24:11,808 DEBUG   HandlerThread:9165 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:24:11,808 INFO    HandlerThread:9165 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-13 21:24:11,808 DEBUG   SenderThread:9165 [sender.py:send_request():406] send_request: defer
