2024-04-13 21:18:09,694 INFO    StreamThr :3558 [internal.py:wandb_internal():86] W&B internal server running at pid: 3558, started at: 2024-04-13 21:18:09.692964
2024-04-13 21:18:09,695 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: status
2024-04-13 21:18:09,697 INFO    WriterThread:3558 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/run-8q23wufz.wandb
2024-04-13 21:18:09,698 DEBUG   SenderThread:3558 [sender.py:send():379] send: header
2024-04-13 21:18:09,720 DEBUG   SenderThread:3558 [sender.py:send():379] send: run
2024-04-13 21:18:10,028 INFO    SenderThread:3558 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/files
2024-04-13 21:18:10,028 INFO    SenderThread:3558 [sender.py:_start_run_threads():1124] run started: 8q23wufz with start time 1713057489.693452
2024-04-13 21:18:10,041 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: check_version
2024-04-13 21:18:10,042 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: check_version
2024-04-13 21:18:10,121 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: run_start
2024-04-13 21:18:10,128 DEBUG   HandlerThread:3558 [system_info.py:__init__():26] System info init
2024-04-13 21:18:10,129 DEBUG   HandlerThread:3558 [system_info.py:__init__():41] System info init done
2024-04-13 21:18:10,129 INFO    HandlerThread:3558 [system_monitor.py:start():194] Starting system monitor
2024-04-13 21:18:10,129 INFO    SystemMonitor:3558 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-13 21:18:10,129 INFO    HandlerThread:3558 [system_monitor.py:probe():214] Collecting system info
2024-04-13 21:18:10,129 INFO    SystemMonitor:3558 [interfaces.py:start():190] Started cpu monitoring
2024-04-13 21:18:10,130 DEBUG   HandlerThread:3558 [system_info.py:probe():150] Probing system
2024-04-13 21:18:10,130 INFO    SystemMonitor:3558 [interfaces.py:start():190] Started disk monitoring
2024-04-13 21:18:10,132 INFO    SystemMonitor:3558 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-13 21:18:10,155 INFO    SystemMonitor:3558 [interfaces.py:start():190] Started memory monitoring
2024-04-13 21:18:10,155 INFO    SystemMonitor:3558 [interfaces.py:start():190] Started network monitoring
2024-04-13 21:18:10,160 DEBUG   HandlerThread:3558 [system_info.py:_probe_git():135] Probing git
2024-04-13 21:18:10,180 DEBUG   HandlerThread:3558 [system_info.py:_probe_git():143] Probing git done
2024-04-13 21:18:10,180 DEBUG   HandlerThread:3558 [system_info.py:probe():198] Probing system done
2024-04-13 21:18:10,180 DEBUG   HandlerThread:3558 [system_monitor.py:probe():223] {'os': 'macOS-14.4-arm64-arm-64bit', 'python': '3.10.13', 'heartbeatAt': '2024-04-14T01:18:10.130216', 'startedAt': '2024-04-14T01:18:09.685096', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/ming/Courses/5180/project/dqn-breakout/main.py', 'codePathLocal': 'main.py', 'codePath': 'project/dqn-breakout/main.py', 'git': {'remote': 'git@github.com:CMvvvt/CS5180-RL.git', 'commit': '0fc933208f21ddc09a7dc0bf048ea34eff5d693d'}, 'email': '452000761@qq.com', 'root': '/Users/ming/Courses/5180', 'host': 'Mings-MacBook-Pro.local', 'username': 'ming', 'executable': '/Users/ming/.pyenv/versions/3.10.13/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 460.4317207336426, 'used': 10.113151550292969}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2024-04-13 21:18:10,180 INFO    HandlerThread:3558 [system_monitor.py:probe():224] Finished collecting system info
2024-04-13 21:18:10,180 INFO    HandlerThread:3558 [system_monitor.py:probe():227] Publishing system info
2024-04-13 21:18:10,181 INFO    HandlerThread:3558 [system_monitor.py:probe():229] Finished publishing system info
2024-04-13 21:18:10,183 DEBUG   SenderThread:3558 [sender.py:send():379] send: files
2024-04-13 21:18:10,183 INFO    SenderThread:3558 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-13 21:18:10,281 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: python_packages
2024-04-13 21:18:10,281 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: python_packages
2024-04-13 21:18:10,281 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: stop_status
2024-04-13 21:18:10,281 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-13 21:18:10,282 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: stop_status
2024-04-13 21:18:10,437 DEBUG   SenderThread:3558 [sender.py:send():379] send: telemetry
2024-04-13 21:18:10,542 INFO    wandb-upload_0:3558 [upload_job.py:push():131] Uploaded file /var/folders/08/bx4bvkt15576qc27ylsr4j5w0000gn/T/tmp6b53sxkhwandb/9q1vyq2z-wandb-metadata.json
2024-04-13 21:18:11,029 INFO    Thread-12 :3558 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/files/wandb-metadata.json
2024-04-13 21:18:11,030 INFO    Thread-12 :3558 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/files/output.log
2024-04-13 21:18:11,030 INFO    Thread-12 :3558 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/files/requirements.txt
2024-04-13 21:18:13,036 INFO    Thread-12 :3558 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/files/output.log
2024-04-13 21:18:14,349 DEBUG   SenderThread:3558 [sender.py:send():379] send: exit
2024-04-13 21:18:14,349 INFO    SenderThread:3558 [sender.py:send_exit():586] handling exit code: 1
2024-04-13 21:18:14,349 INFO    SenderThread:3558 [sender.py:send_exit():588] handling runtime: 4
2024-04-13 21:18:14,349 INFO    SenderThread:3558 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 21:18:14,350 INFO    SenderThread:3558 [sender.py:send_exit():594] send defer
2024-04-13 21:18:14,350 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:14,350 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-13 21:18:14,350 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: defer
2024-04-13 21:18:14,350 INFO    SenderThread:3558 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-13 21:18:14,350 INFO    SenderThread:3558 [sender.py:transition_state():614] send defer: 1
2024-04-13 21:18:14,350 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:14,350 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-13 21:18:14,350 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: defer
2024-04-13 21:18:14,350 INFO    SenderThread:3558 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-13 21:18:14,350 INFO    SenderThread:3558 [sender.py:transition_state():614] send defer: 2
2024-04-13 21:18:14,350 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:14,350 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-13 21:18:14,350 INFO    HandlerThread:3558 [system_monitor.py:finish():203] Stopping system monitor
2024-04-13 21:18:14,350 DEBUG   SystemMonitor:3558 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-13 21:18:14,350 DEBUG   SystemMonitor:3558 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-13 21:18:14,351 DEBUG   SystemMonitor:3558 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-13 21:18:14,351 INFO    HandlerThread:3558 [interfaces.py:finish():202] Joined cpu monitor
2024-04-13 21:18:14,351 INFO    HandlerThread:3558 [interfaces.py:finish():202] Joined disk monitor
2024-04-13 21:18:14,351 INFO    HandlerThread:3558 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-13 21:18:14,351 INFO    HandlerThread:3558 [interfaces.py:finish():202] Joined memory monitor
2024-04-13 21:18:14,351 INFO    HandlerThread:3558 [interfaces.py:finish():202] Joined network monitor
2024-04-13 21:18:14,351 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: defer
2024-04-13 21:18:14,351 INFO    SenderThread:3558 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-13 21:18:14,351 INFO    SenderThread:3558 [sender.py:transition_state():614] send defer: 3
2024-04-13 21:18:14,351 DEBUG   SenderThread:3558 [sender.py:send():379] send: telemetry
2024-04-13 21:18:14,352 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:14,352 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-13 21:18:14,352 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: defer
2024-04-13 21:18:14,352 INFO    SenderThread:3558 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-13 21:18:14,352 INFO    SenderThread:3558 [sender.py:transition_state():614] send defer: 4
2024-04-13 21:18:14,352 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:14,352 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-13 21:18:14,352 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: defer
2024-04-13 21:18:14,352 INFO    SenderThread:3558 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-13 21:18:14,352 INFO    SenderThread:3558 [sender.py:transition_state():614] send defer: 5
2024-04-13 21:18:14,352 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:14,352 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-13 21:18:14,352 DEBUG   SenderThread:3558 [sender.py:send():379] send: summary
2024-04-13 21:18:14,352 INFO    SenderThread:3558 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 21:18:14,353 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: defer
2024-04-13 21:18:14,353 INFO    SenderThread:3558 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-13 21:18:14,353 INFO    SenderThread:3558 [sender.py:transition_state():614] send defer: 6
2024-04-13 21:18:14,353 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:14,353 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-13 21:18:14,353 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: defer
2024-04-13 21:18:14,353 INFO    SenderThread:3558 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-13 21:18:14,355 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 21:18:14,425 INFO    SenderThread:3558 [sender.py:transition_state():614] send defer: 7
2024-04-13 21:18:14,425 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:14,425 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-13 21:18:14,425 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: defer
2024-04-13 21:18:14,425 INFO    SenderThread:3558 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-13 21:18:15,042 INFO    Thread-12 :3558 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/files/config.yaml
2024-04-13 21:18:15,043 INFO    Thread-12 :3558 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/files/output.log
2024-04-13 21:18:15,044 INFO    Thread-12 :3558 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/files/wandb-summary.json
2024-04-13 21:18:15,354 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 21:18:16,863 INFO    SenderThread:3558 [sender.py:transition_state():614] send defer: 8
2024-04-13 21:18:16,863 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 21:18:16,863 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:16,864 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-13 21:18:16,864 DEBUG   SenderThread:3558 [sender.py:send_request():406] send_request: defer
2024-04-13 21:18:16,864 INFO    SenderThread:3558 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-13 21:18:16,864 INFO    SenderThread:3558 [job_builder.py:build():318] Attempting to build job artifact
2024-04-13 21:18:16,865 INFO    SenderThread:3558 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-13 21:18:16,887 INFO    SenderThread:3558 [job_builder.py:build():431] adding wandb-job metadata file
2024-04-13 21:18:16,889 INFO    SenderThread:3558 [sender.py:transition_state():614] send defer: 9
2024-04-13 21:18:16,889 DEBUG   HandlerThread:3558 [handler.py:handle_request():146] handle_request: defer
2024-04-13 21:18:16,889 DEBUG   SenderThread:3558 [sender.py:send():379] send: artifact
2024-04-13 21:18:16,889 INFO    HandlerThread:3558 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-13 21:18:17,046 INFO    Thread-12 :3558 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_211809-8q23wufz/files/output.log
2024-04-13 21:18:17,277 INFO    SenderThread:3558 [sender.py:send_artifact():1468] sent artifact job-git_github.com_CMvvvt_CS5180-RL.git_project_dqn-breakout_main.py - {'id': 'QXJ0aWZhY3Q6Nzk0Nzc3NjE5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MjEzNzMyOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzk1NTQ3MDk2', 'versionIndex': 6}}}
