2024-04-12 21:54:21,821 INFO    StreamThr :73902 [internal.py:wandb_internal():86] W&B internal server running at pid: 73902, started at: 2024-04-12 21:54:21.820587
2024-04-12 21:54:21,823 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: status
2024-04-12 21:54:21,827 INFO    WriterThread:73902 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215421-zf8xoe0u/run-zf8xoe0u.wandb
2024-04-12 21:54:21,830 DEBUG   SenderThread:73902 [sender.py:send():379] send: header
2024-04-12 21:54:21,882 DEBUG   SenderThread:73902 [sender.py:send():379] send: run
2024-04-12 21:54:22,133 INFO    SenderThread:73902 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215421-zf8xoe0u/files
2024-04-12 21:54:22,133 INFO    SenderThread:73902 [sender.py:_start_run_threads():1124] run started: zf8xoe0u with start time 1712973261.821329
2024-04-12 21:54:22,140 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 21:54:22,141 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: check_version
2024-04-12 21:54:22,370 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 21:54:22,378 DEBUG   HandlerThread:73902 [system_info.py:__init__():26] System info init
2024-04-12 21:54:22,379 DEBUG   HandlerThread:73902 [system_info.py:__init__():41] System info init done
2024-04-12 21:54:22,379 INFO    HandlerThread:73902 [system_monitor.py:start():194] Starting system monitor
2024-04-12 21:54:22,379 INFO    SystemMonitor:73902 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 21:54:22,379 INFO    HandlerThread:73902 [system_monitor.py:probe():214] Collecting system info
2024-04-12 21:54:22,380 INFO    SystemMonitor:73902 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 21:54:22,380 INFO    SystemMonitor:73902 [interfaces.py:start():190] Started disk monitoring
2024-04-12 21:54:22,380 DEBUG   HandlerThread:73902 [system_info.py:probe():150] Probing system
2024-04-12 21:54:22,383 INFO    SystemMonitor:73902 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-12 21:54:22,412 INFO    SystemMonitor:73902 [interfaces.py:start():190] Started memory monitoring
2024-04-12 21:54:22,415 INFO    SystemMonitor:73902 [interfaces.py:start():190] Started network monitoring
2024-04-12 21:54:22,418 DEBUG   HandlerThread:73902 [system_info.py:_probe_git():135] Probing git
2024-04-12 21:54:22,440 DEBUG   HandlerThread:73902 [system_info.py:_probe_git():143] Probing git done
2024-04-12 21:54:22,441 DEBUG   HandlerThread:73902 [system_info.py:probe():198] Probing system done
2024-04-12 21:54:22,441 DEBUG   HandlerThread:73902 [system_monitor.py:probe():223] {'os': 'macOS-14.4-arm64-arm-64bit', 'python': '3.10.13', 'heartbeatAt': '2024-04-13T01:54:22.383130', 'startedAt': '2024-04-13T01:54:21.815781', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/ming/Courses/5180/project/dqn-breakout/main.py', 'codePathLocal': 'main.py', 'codePath': 'project/dqn-breakout/main.py', 'git': {'remote': 'git@github.com:CMvvvt/CS5180-RL.git', 'commit': '0fc933208f21ddc09a7dc0bf048ea34eff5d693d'}, 'email': '452000761@qq.com', 'root': '/Users/ming/Courses/5180', 'host': 'Mings-MacBook-Pro.local', 'username': 'ming', 'executable': '/Users/ming/.pyenv/versions/3.10.13/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'disk': {'/': {'total': 460.4317207336426, 'used': 10.113151550292969}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 32.0}}
2024-04-12 21:54:22,441 INFO    HandlerThread:73902 [system_monitor.py:probe():224] Finished collecting system info
2024-04-12 21:54:22,441 INFO    HandlerThread:73902 [system_monitor.py:probe():227] Publishing system info
2024-04-12 21:54:22,441 INFO    HandlerThread:73902 [system_monitor.py:probe():229] Finished publishing system info
2024-04-12 21:54:22,444 DEBUG   SenderThread:73902 [sender.py:send():379] send: files
2024-04-12 21:54:22,444 INFO    SenderThread:73902 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-12 21:54:22,561 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: python_packages
2024-04-12 21:54:22,561 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: python_packages
2024-04-12 21:54:22,562 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-12 21:54:22,562 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: stop_status
2024-04-12 21:54:22,562 DEBUG   SenderThread:73902 [sender.py:send():379] send: telemetry
2024-04-12 21:54:22,562 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: stop_status
2024-04-12 21:54:22,927 INFO    wandb-upload_0:73902 [upload_job.py:push():131] Uploaded file /var/folders/08/bx4bvkt15576qc27ylsr4j5w0000gn/T/tmpu4rlmdr3wandb/3beco57q-wandb-metadata.json
2024-04-12 21:54:23,135 INFO    Thread-12 :73902 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215421-zf8xoe0u/files/requirements.txt
2024-04-12 21:54:23,135 INFO    Thread-12 :73902 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215421-zf8xoe0u/files/wandb-metadata.json
2024-04-12 21:54:23,135 INFO    Thread-12 :73902 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215421-zf8xoe0u/files/output.log
2024-04-12 21:54:24,564 DEBUG   SenderThread:73902 [sender.py:send():379] send: exit
2024-04-12 21:54:24,564 INFO    SenderThread:73902 [sender.py:send_exit():586] handling exit code: 255
2024-04-12 21:54:24,565 INFO    SenderThread:73902 [sender.py:send_exit():588] handling runtime: 2
2024-04-12 21:54:24,565 INFO    SenderThread:73902 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-12 21:54:24,565 INFO    SenderThread:73902 [sender.py:send_exit():594] send defer
2024-04-12 21:54:24,565 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:54:24,565 INFO    HandlerThread:73902 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-12 21:54:24,565 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: defer
2024-04-12 21:54:24,566 INFO    SenderThread:73902 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-12 21:54:24,566 INFO    SenderThread:73902 [sender.py:transition_state():614] send defer: 1
2024-04-12 21:54:24,566 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:54:24,566 INFO    HandlerThread:73902 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-12 21:54:24,566 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: defer
2024-04-12 21:54:24,566 INFO    SenderThread:73902 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-12 21:54:24,566 INFO    SenderThread:73902 [sender.py:transition_state():614] send defer: 2
2024-04-12 21:54:24,566 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:54:24,566 INFO    HandlerThread:73902 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-12 21:54:24,566 INFO    HandlerThread:73902 [system_monitor.py:finish():203] Stopping system monitor
2024-04-12 21:54:24,566 INFO    HandlerThread:73902 [interfaces.py:finish():202] Joined cpu monitor
2024-04-12 21:54:24,566 INFO    HandlerThread:73902 [interfaces.py:finish():202] Joined disk monitor
2024-04-12 21:54:24,566 INFO    HandlerThread:73902 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-12 21:54:24,566 DEBUG   SystemMonitor:73902 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-12 21:54:24,566 INFO    HandlerThread:73902 [interfaces.py:finish():202] Joined memory monitor
2024-04-12 21:54:24,566 DEBUG   SystemMonitor:73902 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-12 21:54:24,566 INFO    HandlerThread:73902 [interfaces.py:finish():202] Joined network monitor
2024-04-12 21:54:24,567 DEBUG   SystemMonitor:73902 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-12 21:54:24,567 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: defer
2024-04-12 21:54:24,567 INFO    SenderThread:73902 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-12 21:54:24,567 INFO    SenderThread:73902 [sender.py:transition_state():614] send defer: 3
2024-04-12 21:54:24,567 DEBUG   SenderThread:73902 [sender.py:send():379] send: telemetry
2024-04-12 21:54:24,567 DEBUG   SenderThread:73902 [sender.py:send():379] send: stats
2024-04-12 21:54:24,567 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:54:24,567 INFO    HandlerThread:73902 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-12 21:54:24,568 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: defer
2024-04-12 21:54:24,568 INFO    SenderThread:73902 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-12 21:54:24,568 INFO    SenderThread:73902 [sender.py:transition_state():614] send defer: 4
2024-04-12 21:54:24,568 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:54:24,568 INFO    HandlerThread:73902 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-12 21:54:24,568 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: defer
2024-04-12 21:54:24,568 INFO    SenderThread:73902 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-12 21:54:24,568 INFO    SenderThread:73902 [sender.py:transition_state():614] send defer: 5
2024-04-12 21:54:24,568 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:54:24,568 INFO    HandlerThread:73902 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-12 21:54:24,568 DEBUG   SenderThread:73902 [sender.py:send():379] send: summary
2024-04-12 21:54:24,568 INFO    SenderThread:73902 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-12 21:54:24,568 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: defer
2024-04-12 21:54:24,568 INFO    SenderThread:73902 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-12 21:54:24,568 INFO    SenderThread:73902 [sender.py:transition_state():614] send defer: 6
2024-04-12 21:54:24,568 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:54:24,568 INFO    HandlerThread:73902 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-12 21:54:24,569 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: defer
2024-04-12 21:54:24,569 INFO    SenderThread:73902 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-12 21:54:24,571 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: status_report
2024-04-12 21:54:24,663 INFO    SenderThread:73902 [sender.py:transition_state():614] send defer: 7
2024-04-12 21:54:24,663 DEBUG   HandlerThread:73902 [handler.py:handle_request():146] handle_request: defer
2024-04-12 21:54:24,663 INFO    HandlerThread:73902 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-12 21:54:24,663 DEBUG   SenderThread:73902 [sender.py:send_request():406] send_request: defer
2024-04-12 21:54:24,663 INFO    SenderThread:73902 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-12 21:54:25,141 INFO    Thread-12 :73902 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_215421-zf8xoe0u/files/config.yaml
