2024-04-13 04:11:06,912 INFO    StreamThr :31232 [internal.py:wandb_internal():86] W&B internal server running at pid: 31232, started at: 2024-04-13 04:11:06.911907
2024-04-13 04:11:06,913 DEBUG   HandlerThread:31232 [handler.py:handle_request():146] handle_request: status
2024-04-13 04:11:06,914 INFO    WriterThread:31232 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_041106-yz28lvjk/run-yz28lvjk.wandb
2024-04-13 04:11:06,915 DEBUG   SenderThread:31232 [sender.py:send():379] send: header
2024-04-13 04:11:06,934 DEBUG   SenderThread:31232 [sender.py:send():379] send: run
2024-04-13 04:11:07,120 INFO    SenderThread:31232 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240413_041106-yz28lvjk/files
2024-04-13 04:11:07,120 INFO    SenderThread:31232 [sender.py:_start_run_threads():1124] run started: yz28lvjk with start time 1712995866.912663
2024-04-13 04:11:07,127 DEBUG   HandlerThread:31232 [handler.py:handle_request():146] handle_request: check_version
2024-04-13 04:11:07,127 DEBUG   SenderThread:31232 [sender.py:send_request():406] send_request: check_version
2024-04-13 04:11:07,347 DEBUG   HandlerThread:31232 [handler.py:handle_request():146] handle_request: run_start
2024-04-13 04:11:07,353 DEBUG   HandlerThread:31232 [system_info.py:__init__():26] System info init
2024-04-13 04:11:07,353 DEBUG   HandlerThread:31232 [system_info.py:__init__():41] System info init done
2024-04-13 04:11:07,353 INFO    HandlerThread:31232 [system_monitor.py:start():194] Starting system monitor
2024-04-13 04:11:07,353 INFO    SystemMonitor:31232 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-13 04:11:07,354 INFO    HandlerThread:31232 [system_monitor.py:probe():214] Collecting system info
2024-04-13 04:11:07,354 DEBUG   HandlerThread:31232 [system_info.py:probe():150] Probing system
2024-04-13 04:11:07,354 INFO    SystemMonitor:31232 [interfaces.py:start():190] Started cpu monitoring
2024-04-13 04:11:07,355 INFO    SystemMonitor:31232 [interfaces.py:start():190] Started disk monitoring
