2024-04-12 23:58:41,740 INFO    StreamThr :92309 [internal.py:wandb_internal():86] W&B internal server running at pid: 92309, started at: 2024-04-12 23:58:41.740312
2024-04-12 23:58:41,741 DEBUG   HandlerThread:92309 [handler.py:handle_request():146] handle_request: status
2024-04-12 23:58:41,743 INFO    WriterThread:92309 [datastore.py:open_for_write():87] open: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_235841-7ecuaiyb/run-7ecuaiyb.wandb
2024-04-12 23:58:41,743 DEBUG   SenderThread:92309 [sender.py:send():379] send: header
2024-04-12 23:58:41,763 DEBUG   SenderThread:92309 [sender.py:send():379] send: run
2024-04-12 23:58:41,969 INFO    SenderThread:92309 [dir_watcher.py:__init__():211] watching files in: /Users/ming/Courses/5180/project/dqn-breakout/wandb/run-20240412_235841-7ecuaiyb/files
2024-04-12 23:58:41,969 INFO    SenderThread:92309 [sender.py:_start_run_threads():1124] run started: 7ecuaiyb with start time 1712980721.740775
2024-04-12 23:58:41,975 DEBUG   HandlerThread:92309 [handler.py:handle_request():146] handle_request: check_version
2024-04-12 23:58:41,976 DEBUG   SenderThread:92309 [sender.py:send_request():406] send_request: check_version
2024-04-12 23:58:42,048 DEBUG   HandlerThread:92309 [handler.py:handle_request():146] handle_request: run_start
2024-04-12 23:58:42,054 DEBUG   HandlerThread:92309 [system_info.py:__init__():26] System info init
2024-04-12 23:58:42,054 DEBUG   HandlerThread:92309 [system_info.py:__init__():41] System info init done
2024-04-12 23:58:42,054 INFO    HandlerThread:92309 [system_monitor.py:start():194] Starting system monitor
2024-04-12 23:58:42,055 INFO    SystemMonitor:92309 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-12 23:58:42,055 INFO    HandlerThread:92309 [system_monitor.py:probe():214] Collecting system info
2024-04-12 23:58:42,056 INFO    SystemMonitor:92309 [interfaces.py:start():190] Started cpu monitoring
2024-04-12 23:58:42,056 DEBUG   HandlerThread:92309 [system_info.py:probe():150] Probing system
2024-04-12 23:58:42,057 INFO    SystemMonitor:92309 [interfaces.py:start():190] Started disk monitoring
2024-04-12 23:58:42,060 INFO    SystemMonitor:92309 [interfaces.py:start():190] Started gpuapple monitoring
2024-04-12 23:58:42,082 INFO    SystemMonitor:92309 [interfaces.py:start():190] Started memory monitoring
2024-04-12 23:58:42,083 INFO    SystemMonitor:92309 [interfaces.py:start():190] Started network monitoring
2024-04-12 23:58:42,088 DEBUG   HandlerThread:92309 [system_info.py:_probe_git():135] Probing git
